Meal_Type,Category,Food_Item,Calories (kcal),Protein (g),label_hasil
2,0,33,0.48545454545454547,0.8551020408163265,4
1,0,33,0.1509090909090909,0.8857142857142856,4
0,5,18,0.03272727272727273,0.6489795918367346,1
2,3,28,0.31272727272727274,0.3346938775510203,2
0,0,17,0.14545454545454545,0.7755102040816325,4
0,4,13,0.7963636363636364,0.07346938775510203,2
0,4,29,0.06545454545454546,0.4122448979591836,1
2,1,16,0.7436363636363637,0.17551020408163265,0
1,5,12,0.5654545454545454,0.6183673469387755,1
2,4,13,0.8363636363636363,0.9163265306122448,2
2,1,34,0.6018181818181818,0.43061224489795913,0
1,5,24,0.3781818181818182,0.30204081632653057,1
1,3,28,0.849090909090909,0.6673469387755102,2
3,4,29,0.7454545454545454,0.16122448979591836,1
3,5,24,0.14727272727272728,0.5306122448979591,1
1,2,14,0.36909090909090914,0.7999999999999999,5
2,0,17,0.6872727272727273,0.26734693877551013,4
3,0,17,0.9254545454545454,0.6714285714285714,4
1,4,29,0.11454545454545453,0.6061224489795918,1
3,2,14,0.8109090909090909,0.08775510204081632,5
2,1,22,0.9581818181818181,0.3775510204081632,0
2,6,4,0.6163636363636363,0.4081632653061224,3
2,2,1,0.28181818181818186,0.8734693877551019,5
0,2,1,0.6890909090909091,0.7918367346938774,5
0,3,19,0.6218181818181818,0.8224489795918366,2
0,5,9,0.15636363636363637,0.957142857142857,1
0,0,33,0.06909090909090909,0.736734693877551,4
2,4,13,0.8127272727272727,0.6387755102040815,2
3,2,31,0.09272727272727271,0.09795918367346938,5
3,5,10,0.8345454545454545,0.24081632653061222,1
0,3,28,0.5963636363636363,0.3897959183673469,2
3,2,31,0.12545454545454546,0.8877551020408162,5
0,4,2,0.43454545454545457,0.3897959183673469,1
1,3,28,0.9818181818181818,0.9428571428571428,2
0,3,19,0.7345454545454545,0.7285714285714285,2
2,2,31,0.6018181818181818,0.5285714285714285,5
0,3,19,0.9818181818181818,0.3795918367346939,2
3,4,8,0.45818181818181813,0.07142857142857142,1
2,2,0,0.3163636363636364,0.4510204081632653,5
1,4,2,0.7127272727272727,0.3224489795918367,1
2,4,25,0.6818181818181818,0.3428571428571428,1
1,6,26,0.4545454545454545,0.7877551020408162,3
0,0,15,0.24545454545454545,0.8510204081632653,4
2,2,1,0.6690909090909091,0.9877551020408162,5
0,4,8,0.3418181818181818,0.4571428571428571,1
1,0,15,0.8254545454545454,0.373469387755102,4
2,6,26,0.5727272727272728,0.5693877551020408,3
0,4,8,0.8563636363636363,0.7816326530612243,1
3,1,22,0.11636363636363636,0.8653061224489794,0
0,2,1,0.88,0.9346938775510203,5
1,4,8,0.609090909090909,0.004081632653061225,1
3,5,24,0.8327272727272726,0.038775510204081626,1
0,1,22,0.8290909090909091,0.4408163265306122,0
0,2,31,0.42181818181818176,0.2714285714285714,5
2,4,2,0.054545454545454536,0.6040816326530611,1
0,3,28,0.5327272727272727,0.07551020408163266,2
3,5,18,0.12181818181818183,0.8265306122448979,1
2,6,6,0.9654545454545455,0.8489795918367347,3
2,3,27,0.7345454545454545,0.3775510204081632,2
2,3,28,0.8181818181818181,0.963265306122449,2
1,4,25,0.26181818181818184,0.010204081632653062,1
3,1,16,0.6654545454545454,0.8795918367346938,0
1,4,2,0.3654545454545455,0.6551020408163265,1
2,2,14,0.24000000000000002,0.6020408163265305,5
2,4,25,0.018181818181818174,0.8183673469387754,1
0,4,13,0.16727272727272727,0.3387755102040816,2
2,0,17,0.19999999999999998,0.3040816326530612,4
3,3,19,0.19272727272727272,0.22244897959183674,2
3,1,16,0.16181818181818183,0.7510204081632652,0
0,2,31,0.3618181818181818,0.27959183673469384,5
1,4,8,0.04363636363636364,0.5836734693877551,1
1,0,17,0.9400000000000001,0.4693877551020408,4
2,1,22,0.7109090909090908,0.7489795918367347,0
2,1,16,0.6418181818181817,0.8897959183673468,0
1,4,25,0.21272727272727274,0.17551020408163265,1
3,1,34,0.7909090909090909,0.24489795918367344,0
3,2,31,0.7018181818181818,0.6448979591836734,5
0,0,15,0.13636363636363635,0.7428571428571428,4
0,1,16,0.014545454545454542,0.0653061224489796,0
3,0,21,0.03818181818181818,0.07959183673469389,4
1,4,25,0.82,0.04081632653061225,1
3,4,2,0.06181818181818183,0.5918367346938774,1
2,1,5,0.3090909090909091,0.23265306122448978,0
1,2,14,0.04000000000000001,0.8040816326530611,5
2,5,9,0.09454545454545454,0.2,1
3,3,27,0.08181818181818182,0.26530612244897955,2
3,0,21,0.4563636363636363,0.38775510204081626,4
2,0,11,0.32545454545454544,0.5816326530612245,4
3,1,22,0.09272727272727271,0.5163265306122449,0
1,2,1,0.4618181818181818,0.8612244897959184,5
1,6,26,0.6545454545454545,0.9224489795918367,3
0,2,14,0.08363636363636365,0.7734693877551019,5
3,1,7,0.23090909090909092,0.7428571428571428,0
0,6,32,0.6909090909090909,0.7265306122448979,3
2,3,3,0.6163636363636363,0.8183673469387754,2
2,0,21,0.7909090909090909,0.06326530612244897,4
3,2,31,0.7109090909090908,0.34081632653061217,5
3,4,29,0.33999999999999997,0.6081632653061224,1
0,4,8,0.24363636363636362,0.8244897959183672,1
0,5,18,0.7836363636363636,0.9183673469387754,1
3,0,33,0.7545454545454545,0.5428571428571428,4
1,3,3,0.6254545454545454,0.02040816326530612,2
2,3,28,0.8218181818181818,0.21020408163265306,2
0,4,13,0.9636363636363635,0.9244897959183672,2
3,6,6,0.28909090909090907,0.008163265306122446,3
3,3,27,0.21454545454545457,0.9020408163265305,2
2,0,33,0.8090909090909091,0.7693877551020408,4
2,1,22,0.8581818181818182,0.7387755102040816,0
1,1,34,0.08181818181818182,0.9938775510204081,0
0,5,12,0.9654545454545455,0.016326530612244896,1
2,5,12,0.6799999999999999,0.4122448979591836,1
2,1,16,0.6363636363636364,0.5306122448979591,0
2,3,23,0.09636363636363637,0.08367346938775509,2
1,6,26,0.5509090909090909,0.9306122448979591,3
1,1,22,0.19636363636363638,0.23469387755102042,0
0,1,16,0.5727272727272728,0.06938775510204082,0
0,0,21,0.6581818181818182,0.3571428571428571,4
0,5,18,0.9672727272727272,0.793877551020408,1
0,2,0,0.7036363636363636,0.9551020408163263,5
3,6,32,0.27454545454545454,0.8061224489795917,3
3,1,22,0.9981818181818182,0.8265306122448979,0
1,5,18,0.5981818181818181,0.536734693877551,1
1,4,2,0.33999999999999997,0.5836734693877551,1
3,4,25,0.45818181818181813,0.42653061224489786,1
2,2,14,0.06181818181818183,0.07142857142857142,5
2,2,14,0.14363636363636365,0.5673469387755101,5
2,3,23,0.34363636363636363,0.06938775510204082,2
1,3,28,0.7363636363636363,0.3040816326530612,2
1,3,3,0.2490909090909091,0.016326530612244896,2
3,0,33,0.8381818181818181,0.5448979591836733,4
2,2,14,0.6672727272727272,0.44897959183673464,5
3,0,15,0.16181818181818183,0.053061224489795916,4
1,3,19,0.13999999999999999,0.13673469387755102,2
3,5,10,0.9436363636363635,0.2591836734693877,1
0,6,32,0.056363636363636366,0.8428571428571427,3
3,6,4,0.8509090909090908,0.49795918367346925,3
1,2,0,0.9309090909090908,0.5061224489795918,5
3,1,7,0.005454545454545448,0.2183673469387755,0
0,5,18,0.5563636363636363,0.4897959183673469,1
1,1,5,0.8927272727272727,0.96734693877551,0
2,5,24,0.016363636363636358,0.03673469387755102,1
1,0,33,0.6599999999999999,0.14285714285714285,4
0,3,23,0.4309090909090909,0.48571428571428565,2
3,5,12,0.6890909090909091,0.96734693877551,1
0,5,9,0.49818181818181817,0.31632653061224486,1
1,1,5,0.5072727272727272,0.26530612244897955,0
2,0,33,0.5309090909090909,0.3204081632653061,4
1,0,33,0.13818181818181818,0.6959183673469387,4
2,4,2,0.22363636363636366,0.620408163265306,1
1,5,9,0.7272727272727273,0.8326530612244897,1
3,4,25,0.33090909090909093,0.4816326530612245,1
1,0,17,0.48,0.24693877551020407,4
1,0,21,0.5909090909090908,0.02857142857142857,4
0,4,2,0.3563636363636363,0.4326530612244897,1
0,3,28,0.6309090909090909,0.18979591836734694,2
1,4,13,0.7781818181818182,0.42244897959183664,2
2,0,11,0.9563636363636364,0.3530612244897959,4
1,5,9,0.92,0.8489795918367347,1
3,4,8,0.8872727272727272,0.2551020408163265,1
1,2,1,0.24727272727272728,0.9857142857142855,5
0,2,1,0.22181818181818183,0.19387755102040816,5
3,3,27,0.6072727272727273,0.08775510204081632,2
1,5,24,0.8672727272727272,0.9081632653061223,1
1,4,29,0.729090909090909,0.28571428571428564,1
2,3,19,0.5927272727272727,0.7530612244897958,2
0,5,12,0.9290909090909091,0.5755102040816326,1
0,3,28,0.5036363636363637,0.7795918367346939,2
0,0,33,0.3527272727272728,0.5714285714285714,4
1,2,1,0.2327272727272727,0.16122448979591836,5
3,0,17,0.0490909090909091,0.373469387755102,4
2,3,28,0.9909090909090909,0.061224489795918366,2
0,4,2,0.8927272727272727,0.636734693877551,1
0,0,11,0.9345454545454545,0.9857142857142855,4
0,6,6,0.7109090909090908,0.10408163265306121,3
0,2,20,0.4745454545454545,0.5959183673469387,5
1,4,2,0.5418181818181818,0.6061224489795918,1
2,5,18,0.9490909090909091,0.5530612244897959,1
0,4,2,0.31999999999999995,0.9040816326530611,1
0,5,10,0.9527272727272728,0.4326530612244897,1
1,6,6,0.2854545454545454,0.7673469387755102,3
3,4,2,0.2836363636363637,0.8326530612244897,1
3,4,25,0.31818181818181823,0.9918367346938775,1
2,1,34,0.15818181818181817,0.39999999999999997,0
2,4,29,0.6727272727272727,0.7163265306122448,1
3,0,17,0.5981818181818181,0.7612244897959182,4
0,0,33,0.2963636363636364,0.6795918367346937,4
3,2,31,0.8436363636363636,0.520408163265306,5
3,5,18,0.5,0.05510204081632654,1
0,3,19,0.5690909090909091,0.26938775510204077,2
2,2,20,0.769090909090909,0.23469387755102042,5
2,3,23,0.6909090909090909,0.9979591836734694,2
2,0,11,0.08727272727272728,0.6999999999999998,4
3,1,7,0.2727272727272727,0.038775510204081626,0
3,5,24,0.07636363636363636,0.0653061224489796,1
1,6,30,0.2418181818181818,0.563265306122449,3
0,2,0,0.9509090909090908,0.9163265306122448,5
2,6,32,0.5745454545454545,0.573469387755102,3
1,3,3,0.001818181818181816,0.8816326530612244,2
2,0,21,0.44545454545454544,0.6959183673469387,4
1,5,9,0.4036363636363637,0.33673469387755095,1
0,0,33,0.5399999999999999,0.6306122448979591,4
0,6,32,0.3472727272727273,0.8285714285714285,3
1,1,16,0.7927272727272727,0.42244897959183664,0
2,3,27,0.7563636363636363,0.5285714285714285,2
0,2,20,0.5818181818181818,0.5346938775510204,5
0,5,10,0.4745454545454545,0.9653061224489794,1
3,4,2,0.6636363636363636,0.5081632653061223,1
2,6,32,0.4236363636363636,0.2040816326530612,3
1,5,24,0.9327272727272727,0.8653061224489794,1
3,2,20,0.8236363636363636,0.07346938775510203,5
1,5,9,0.7963636363636364,0.557142857142857,1
0,5,10,0.7763636363636364,0.7122448979591836,1
1,2,31,0.6309090909090909,0.49183673469387756,5
0,4,29,0.889090909090909,0.736734693877551,1
3,3,27,0.12545454545454546,0.053061224489795916,2
2,0,17,0.04181818181818181,0.26938775510204077,4
2,6,30,0.5254545454545454,0.5612244897959183,3
3,2,0,0.44727272727272727,0.42448979591836733,5
1,2,31,0.1,0.39999999999999997,5
3,0,15,0.76,0.5795918367346938,4
0,5,10,0.41999999999999993,0.24285714285714285,1
2,5,24,0.17090909090909093,0.4795918367346938,1
2,6,32,0.11454545454545453,0.46530612244897956,3
2,3,19,0.06363636363636363,0.34897959183673466,2
1,5,10,0.24727272727272728,0.6714285714285714,1
2,3,27,0.6709090909090909,0.016326530612244896,2
2,4,8,0.24727272727272728,0.49795918367346925,1
1,0,21,0.26,0.6693877551020406,4
1,3,28,0.2854545454545454,0.14081632653061224,2
2,0,15,0.3727272727272727,0.36530612244897953,4
2,4,25,0.2418181818181818,0.06734693877551019,1
1,2,1,0.8418181818181818,0.4816326530612245,5
3,6,26,0.8672727272727272,0.9959183673469385,3
3,5,24,0.0309090909090909,0.012244897959183671,1
0,2,20,0.2527272727272727,0.39999999999999997,5
3,3,28,0.9727272727272728,0.6816326530612243,2
1,0,15,0.42727272727272725,0.7612244897959182,4
2,1,22,0.7472727272727272,0.720408163265306,0
3,2,20,0.8527272727272727,0.9306122448979591,5
0,3,19,0.9872727272727272,0.24693877551020407,2
3,1,16,0.33999999999999997,0.7734693877551019,0
2,4,13,0.2527272727272727,0.6693877551020406,2
0,0,11,0.8927272727272727,0.2775510204081632,4
1,2,0,0.4563636363636363,0.7326530612244897,5
2,3,28,0.018181818181818174,0.15918367346938775,2
1,4,8,0.8509090909090908,0.35918367346938773,1
1,4,13,0.6836363636363636,0.7877551020408162,2
0,6,30,0.49636363636363634,0.7285714285714285,3
0,1,16,0.7454545454545454,0.07755102040816327,0
0,2,1,0.9236363636363637,0.10204081632653061,5
1,0,17,0.38181818181818183,0.6877551020408164,4
0,6,32,0.04363636363636364,0.1877551020408163,3
3,1,34,0.9,0.6489795918367346,0
2,1,7,0.09636363636363637,0.008163265306122446,0
1,1,22,0.3745454545454545,0.7102040816326529,0
2,2,14,0.2418181818181818,0.6571428571428571,5
3,1,5,0.32727272727272727,0.02857142857142857,0
2,6,6,0.21636363636363634,0.6795918367346937,3
0,2,20,0.04181818181818181,0.8530612244897958,5
0,6,6,0.52,0.21632653061224488,3
1,1,22,0.3109090909090909,0.8265306122448979,0
3,1,22,0.5399999999999999,0.41020408163265304,0
2,1,16,0.22727272727272727,0.6816326530612243,0
0,1,5,0.6109090909090908,0.4938775510204081,0
1,2,20,0.5872727272727273,0.19183673469387755,5
0,3,28,0.19999999999999998,0.9836734693877551,2
3,0,33,0.5145454545454545,0.7040816326530611,4
2,5,18,0.5218181818181817,0.4183673469387755,1
3,6,6,0.6218181818181818,0.5959183673469387,3
0,6,6,0.509090909090909,0.1163265306122449,3
0,1,7,0.7618181818181818,0.8979591836734693,0
3,1,34,0.9381818181818181,0.7224489795918366,0
3,2,20,0.16181818181818183,0.3795918367346939,5
2,3,23,0.18363636363636363,0.21632653061224488,2
3,0,17,0.30000000000000004,0.19387755102040816,4
2,1,16,0.45272727272727264,0.9428571428571428,0
2,5,9,0.6345454545454545,0.43877551020408156,1
3,3,19,0.5781818181818181,0.4571428571428571,2
0,5,12,0.5163636363636364,0.32653061224489793,1
3,0,11,0.06727272727272726,0.48571428571428565,4
1,6,32,0.6636363636363636,0.8387755102040816,3
3,2,0,0.1090909090909091,0.5999999999999999,5
0,0,11,0.3909090909090909,0.7632653061224489,4
1,2,31,0.07999999999999999,0.5979591836734693,5
2,3,3,0.9745454545454545,0.3795918367346939,2
3,0,15,0.2327272727272727,0.3693877551020408,4
1,3,19,0.8181818181818181,0.22653061224489793,2
3,6,26,0.7909090909090909,0.5183673469387754,3
3,6,26,0.6054545454545455,0.5979591836734693,3
1,3,23,0.8145454545454545,0.5816326530612245,2
0,3,28,0.3054545454545454,0.1306122448979592,2
3,5,24,0.6381818181818182,0.6081632653061224,1
1,6,4,0.82,0.7244897959183673,3
1,5,12,0.8436363636363636,0.9306122448979591,1
3,5,24,0.3927272727272727,0.5224489795918367,1
1,5,24,0.8545454545454545,0.24081632653061222,1
2,4,13,0.6272727272727272,0.8510204081632653,2
1,0,15,0.7781818181818182,0.536734693877551,4
1,3,3,0.6036363636363636,0.16122448979591836,2
0,0,17,0.6890909090909091,0.22244897959183674,4
3,0,33,0.5545454545454546,0.3224489795918367,4
1,4,13,0.09636363636363637,0.2816326530612245,2
2,1,5,0.5709090909090909,0.3816326530612244,0
0,5,12,0.5018181818181818,0.26122448979591834,1
0,1,34,0.3490909090909091,0.6795918367346937,0
0,1,5,0.8127272727272727,0.4938775510204081,0
2,4,13,0.5599999999999999,0.7918367346938774,2
2,1,5,0.9963636363636362,0.9653061224489794,0
1,4,2,0.6963636363636363,0.7816326530612243,1
2,0,33,0.4872727272727272,0.3346938775510203,4
1,6,4,0.21636363636363634,0.28571428571428564,3
2,0,11,0.2727272727272727,0.6999999999999998,4
3,2,14,0.17090909090909093,0.3959183673469387,5
1,1,16,0.7345454545454545,0.09183673469387754,0
0,1,34,0.5963636363636363,0.16734693877551018,0
1,5,9,0.3654545454545455,0.4755102040816326,1
3,1,7,0.38909090909090904,0.7428571428571428,0
0,3,27,0.4109090909090909,0.810204081632653,2
3,4,29,0.7618181818181818,0.7612244897959182,1
3,2,14,0.21454545454545457,0.006122448979591837,5
2,4,29,0.6890909090909091,0.6877551020408164,1
2,6,26,0.3036363636363636,0.33265306122448973,3
2,2,14,0.7327272727272727,0.3040816326530612,5
0,6,30,0.12363636363636363,0.693877551020408,3
0,6,32,0.17636363636363636,0.23265306122448978,3
0,3,28,0.8709090909090909,0.5857142857142856,2
1,1,7,0.3618181818181818,0.3306122448979591,0
0,4,13,0.13636363636363635,0.7122448979591836,2
3,6,32,0.7872727272727272,0.8040816326530611,3
0,4,29,0.025454545454545452,0.2571428571428571,1
0,3,3,0.9745454545454545,0.5918367346938774,2
3,3,27,0.5109090909090909,0.16530612244897958,2
1,2,31,0.27636363636363637,0.9591836734693877,5
1,3,27,0.19272727272727272,0.8714285714285714,2
1,0,21,0.7109090909090908,0.46122448979591835,4
1,2,0,0.9345454545454545,0.9857142857142855,5
3,4,29,0.47090909090909083,0.046938775510204075,1
0,3,19,0.38363636363636366,0.7020408163265305,2
3,4,13,0.8181818181818181,0.16734693877551018,2
3,6,26,0.42181818181818176,0.7346938775510203,3
3,6,26,0.5181818181818182,0.5142857142857142,3
0,6,4,0.23090909090909092,0.26938775510204077,3
0,4,8,0.5036363636363637,0.9183673469387754,1
2,3,19,0.5854545454545454,0.5591836734693877,2
2,5,12,0.04727272727272727,0.17551020408163265,1
0,6,32,0.06363636363636363,0.9428571428571428,3
2,0,21,0.6327272727272727,0.0020408163265306124,4
3,1,22,0.4163636363636364,0.06938775510204082,0
2,1,7,0.8345454545454545,0.45306122448979586,0
2,4,8,0.7090909090909091,1.0,1
1,6,4,0.1818181818181818,0.836734693877551,3
3,1,22,0.7272727272727273,0.7102040816326529,0
1,6,4,0.6909090909090909,0.026530612244897955,3
1,3,27,0.7054545454545454,0.33673469387755095,2
2,0,11,0.48,0.20204081632653062,4
2,2,0,0.5290909090909091,0.3306122448979591,5
1,3,27,0.86,0.26530612244897955,2
1,4,13,0.3036363636363636,0.6163265306122448,2
3,3,23,0.08545454545454545,0.12653061224489795,2
1,5,18,0.6672727272727272,0.35102040816326524,1
0,0,17,0.8872727272727272,0.1795918367346939,4
0,4,25,0.4363636363636363,0.18979591836734694,1
2,1,22,0.6872727272727273,0.520408163265306,0
2,2,31,0.8563636363636363,0.7448979591836734,5
1,2,1,0.2290909090909091,0.957142857142857,5
1,2,0,0.9036363636363636,0.8836734693877549,5
2,4,13,0.7363636363636363,0.44897959183673464,2
2,1,5,0.7618181818181818,0.7571428571428571,0
0,1,22,0.33999999999999997,0.4204081632653061,0
3,3,28,0.8054545454545454,0.5244897959183673,2
2,2,0,0.4163636363636364,0.18163265306122447,5
1,5,10,0.3036363636363636,0.7408163265306121,1
2,5,18,0.005454545454545448,0.27959183673469384,1
0,5,12,0.8818181818181818,0.8897959183673468,1
3,1,22,0.17090909090909093,0.9122448979591836,0
2,1,7,0.7272727272727273,0.15306122448979592,0
2,5,10,0.6018181818181818,0.46122448979591835,1
2,0,17,0.4236363636363636,0.30204081632653057,4
2,3,27,0.04545454545454544,0.236734693877551,2
0,1,7,0.6272727272727272,0.4714285714285714,0
2,3,23,0.1781818181818182,0.6306122448979591,2
0,1,34,0.629090909090909,0.3795918367346939,0
0,5,18,0.18909090909090912,0.6142857142857142,1
1,1,5,0.39454545454545453,0.5999999999999999,0
0,1,34,0.9036363636363636,0.21224489795918366,0
0,4,13,0.5909090909090908,0.057142857142857134,2
0,1,34,0.025454545454545452,0.43877551020408156,0
3,1,5,0.6909090909090909,0.3387755102040816,0
3,5,24,0.5490909090909091,0.22040816326530613,1
1,4,13,0.6018181818181818,0.36530612244897953,2
0,4,13,0.34545454545454546,0.08163265306122448,2
0,4,8,0.9672727272727272,0.2918367346938775,1
1,1,34,0.9618181818181818,0.6857142857142856,0
3,0,11,0.5472727272727272,0.014285714285714287,4
3,3,3,0.7818181818181817,0.21224489795918366,2
2,6,26,0.17636363636363636,0.5510204081632653,3
1,6,26,0.9309090909090908,0.36326530612244895,3
1,0,17,0.41454545454545455,0.8040816326530611,4
1,6,30,0.7454545454545454,0.8163265306122448,3
3,5,9,0.5545454545454546,0.5428571428571428,1
1,5,18,0.2672727272727272,0.8163265306122448,1
3,3,27,0.09090909090909091,0.9142857142857141,2
1,0,11,0.2109090909090909,0.9224489795918367,4
0,6,4,0.7218181818181818,0.673469387755102,3
2,5,10,0.7981818181818181,0.2877551020408163,1
3,6,26,0.20363636363636364,0.9836734693877551,3
1,5,10,0.0709090909090909,0.5591836734693877,1
1,2,14,0.92,0.7551020408163265,5
2,3,3,0.3218181818181818,0.4755102040816326,2
1,3,27,0.054545454545454536,0.7795918367346939,2
0,2,1,0.4254545454545454,0.49795918367346925,5
0,3,27,0.17636363636363636,0.7673469387755102,2
2,2,31,0.18727272727272729,0.4714285714285714,5
2,6,30,0.15636363636363637,0.7265306122448979,3
3,3,23,0.8509090909090908,0.19183673469387755,2
2,4,29,0.9363636363636364,0.004081632653061225,1
0,3,23,0.5927272727272727,0.15306122448979592,2
1,2,0,0.6381818181818182,0.236734693877551,5
3,5,24,0.15818181818181817,0.024489795918367346,1
3,2,1,0.41999999999999993,0.11836734693877551,5
2,5,24,0.38363636363636366,0.04285714285714286,1
2,3,23,0.7745454545454545,0.43061224489795913,2
2,0,21,0.8818181818181818,0.6612244897959183,4
0,6,6,0.62,0.9265306122448979,3
3,1,16,0.2854545454545454,0.16530612244897958,0
2,3,23,0.49090909090909085,0.5755102040816326,2
3,2,20,0.6054545454545455,0.8551020408163265,5
2,1,22,0.37636363636363634,0.05918367346938776,0
1,4,25,0.034545454545454546,0.5795918367346938,1
0,4,29,0.14545454545454545,0.3081632653061224,1
0,0,17,0.2909090909090909,0.5081632653061223,4
2,1,5,0.5509090909090909,0.32653061224489793,0
0,2,14,0.23454545454545453,0.1571428571428571,5
2,3,23,0.8709090909090909,0.31632653061224486,2
1,6,32,0.31272727272727274,0.4755102040816326,3
3,4,29,0.8854545454545454,0.8653061224489794,1
1,0,33,0.7836363636363636,0.17755102040816323,4
2,3,3,0.5272727272727272,0.7387755102040816,2
3,1,22,0.43454545454545457,0.41428571428571426,0
0,5,18,0.7563636363636363,0.1571428571428571,1
2,3,28,0.8618181818181818,0.26734693877551013,2
3,0,15,0.4109090909090909,0.31224489795918364,4
0,4,2,0.2545454545454545,0.7571428571428571,1
2,2,20,0.020000000000000004,0.8755102040816325,5
1,0,15,0.4109090909090909,0.9163265306122448,4
2,0,21,0.020000000000000004,0.3448979591836734,4
2,0,11,0.28727272727272724,0.2571428571428571,4
2,3,3,0.8454545454545455,0.42448979591836733,2
0,3,27,0.7999999999999999,0.3081632653061224,2
2,6,30,0.33818181818181814,0.8795918367346938,3
0,1,34,0.7363636363636363,0.21020408163265306,0
2,3,28,0.12727272727272726,0.6081632653061224,2
3,4,2,0.62,0.31224489795918364,1
3,4,25,0.20909090909090908,0.14285714285714285,1
2,4,13,0.6454545454545454,0.08163265306122448,2
1,1,22,0.7436363636363637,0.7959183673469387,0
3,3,27,0.9563636363636364,0.3183673469387755,2
0,2,20,0.7309090909090908,0.3857142857142856,5
1,2,20,0.9854545454545455,0.1571428571428571,5
2,2,14,0.6236363636363637,0.18367346938775508,5
1,0,17,0.9890909090909091,0.05918367346938776,4
1,5,18,0.5654545454545454,0.24897959183673465,1
0,0,17,0.6072727272727273,0.16938775510204082,4
3,4,25,0.9727272727272728,0.7408163265306121,1
3,3,19,0.08727272727272728,0.373469387755102,2
2,3,3,0.3218181818181818,0.96734693877551,2
1,0,21,0.30000000000000004,0.4999999999999999,4
2,2,1,0.7381818181818182,0.22857142857142854,5
1,3,23,0.1727272727272727,0.6571428571428571,2
3,4,8,0.26363636363636367,0.23877551020408158,1
0,6,4,0.3927272727272727,0.20816326530612242,3
1,4,8,0.7309090909090908,0.557142857142857,1
1,0,33,0.7054545454545454,0.5265306122448979,4
0,3,27,0.47090909090909083,0.49183673469387756,2
2,3,27,0.001818181818181816,0.7571428571428571,2
0,2,31,0.8090909090909091,0.1,5
2,6,26,0.8509090909090908,0.7918367346938774,3
2,3,3,0.9236363636363637,0.3530612244897959,2
2,3,3,0.8218181818181818,0.6530612244897959,2
1,4,29,0.8363636363636363,0.3224489795918367,1
0,5,24,0.9945454545454545,0.12857142857142856,1
3,3,23,0.0,0.18979591836734694,2
2,6,32,0.8909090909090909,0.9244897959183672,3
3,3,27,0.8745454545454545,0.8428571428571427,2
0,6,4,0.7781818181818182,0.2918367346938775,3
1,5,9,0.9581818181818181,0.4714285714285714,1
2,2,31,0.6,0.8163265306122448,5
2,5,18,0.6054545454545455,0.10612244897959183,1
2,4,8,0.5327272727272727,0.7387755102040816,1
2,5,24,0.04000000000000001,0.43877551020408156,1
0,2,1,0.4363636363636363,0.046938775510204075,5
2,0,33,0.30727272727272725,0.7979591836734693,4
0,1,7,0.2781818181818182,0.02040816326530612,0
0,4,25,0.7381818181818182,0.4877551020408162,1
1,5,10,0.36909090909090914,0.3061224489795918,1
2,3,27,0.16545454545454544,0.8959183673469386,2
0,6,26,0.30181818181818176,0.6306122448979591,3
0,4,25,0.49090909090909085,0.47346938775510194,1
0,2,31,0.6418181818181817,0.008163265306122446,5
0,6,6,0.9345454545454545,0.11224489795918366,3
1,5,12,0.19818181818181815,0.7877551020408162,1
3,2,20,0.4672727272727273,0.33265306122448973,5
1,0,15,0.6454545454545454,0.9265306122448979,4
3,4,25,0.14545454545454545,0.3530612244897959,1
2,1,16,0.6072727272727273,0.4632653061224489,0
0,1,34,0.9981818181818182,0.7244897959183673,0
2,0,15,0.6418181818181817,0.2591836734693877,4
3,0,15,0.7181818181818181,0.673469387755102,4
0,5,12,0.8963636363636364,0.49795918367346925,1
2,6,26,0.8872727272727272,0.09795918367346938,3
3,4,29,0.84,0.5489795918367346,1
1,0,21,0.72,0.9387755102040816,4
1,0,11,0.5127272727272727,0.41428571428571426,4
0,0,11,0.28727272727272724,0.1857142857142857,4
1,1,22,0.869090909090909,0.42653061224489786,0
0,0,33,0.17454545454545453,0.42653061224489786,4
3,1,5,0.16545454545454544,0.1306122448979592,0
0,6,4,0.5927272727272727,0.910204081632653,3
3,4,29,0.052727272727272734,0.36734693877551017,1
3,1,7,0.8163636363636363,0.1551020408163265,0
0,6,30,0.43454545454545457,0.31224489795918364,3
1,1,16,0.029090909090909084,0.8306122448979592,0
2,0,11,0.25090909090909086,0.026530612244897955,4
0,2,31,0.2709090909090909,0.03469387755102041,5
1,3,3,0.4,0.4428571428571428,2
2,1,22,0.5509090909090909,0.5224489795918367,0
0,6,6,0.9563636363636364,0.8142857142857142,3
1,2,0,0.5836363636363636,0.720408163265306,5
2,6,30,0.2418181818181818,0.9816326530612245,3
1,5,9,0.7109090909090908,0.8428571428571427,1
2,0,11,0.28909090909090907,0.02040816326530612,4
1,0,33,0.012727272727272726,0.057142857142857134,4
2,1,16,0.13636363636363635,0.05102040816326531,0
1,3,28,0.9145454545454544,0.9346938775510203,2
3,1,34,0.8345454545454545,0.9591836734693877,0
0,2,31,0.43999999999999995,0.23265306122448978,5
0,4,13,0.4418181818181818,0.4795918367346938,2
3,1,5,0.9890909090909091,0.846938775510204,0
1,3,27,0.5363636363636364,0.5877551020408163,2
3,4,8,0.31999999999999995,0.4428571428571428,1
3,2,14,0.12181818181818183,0.40612244897959177,5
0,0,33,0.48,0.038775510204081626,4
3,5,10,0.052727272727272734,0.8653061224489794,1
